Date,Google,Microsoft,Apple,log_Google,log_Microsoft,log_Apple,3m,6m,1y,Google3m,Microsoft3m,Apple3m,Google6m,Microsoft6m,Apple6m,Google1y,Microsoft1y,Apple1y,wo3m,b3m,bo3m,wo6m,b6m,bo6m,wo1y,b1y,bo1y,wo3mtracker,b3mtracker,bo3mtracker,wo6mtracker,b6mtracker,bo6mtracker,wo1ytracker,b1ytracker,bo1ytracker,wo3matmc,b3matmc,bo3matmc,wo6matmc,b6matmc,bo6matmc,wo1yatmc,b1yatmc,bo1yatmc,wo3mcpn,b3mcpn,bo3mcpn,wo6mcpn,b6mcpn,bo6mcpn,wo1ycpn,b1ycpn,bo1ycpn,wo3matmp,b3matmp,bo3matmp,wo6matmp,b6matmp,bo6matmp,wo1yatmp,b1yatmp,bof1yatmp
18/08/2006,9.548211,25.790001,2.425357,-0.69%,0.55%,-0.87%,16/11/2006,14/02/2007,13/08/2007,1.29,1.14,1.26,1.22,1.14,1.26,1.34,1.11,1.88,1.14,1.23,1.29,1.14,1.20,1.26,1.11,1.45,1.88,1.14,1.23,1.29,1.14,1.20,1.26,1.11,1.45,1.88,0.11,0.45,0.88,0.14,0.23,0.29,0.14,0.20,0.26,1.11,1.45,1.88,1.14,1.23,1.29,1.14,1.20,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21/08/2006,9.397277,26.120001,2.377143,0.11%,-0.84%,0.69%,19/11/2006,17/02/2007,16/08/2007,1.31,1.14,1.30,1.23,1.13,1.28,1.30,1.06,1.76,1.14,1.25,1.31,1.13,1.21,1.28,1.06,1.38,1.76,1.14,1.25,1.31,1.13,1.21,1.28,1.06,1.38,1.76,0.06,0.38,0.76,0.14,0.25,0.31,0.13,0.21,0.28,1.06,1.38,1.76,1.14,1.25,1.31,1.13,1.21,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22/08/2006,9.421934,25.620001,2.415,-0.56%,0.08%,-0.20%,20/11/2006,18/02/2007,17/08/2007,1.31,1.17,1.28,1.23,1.15,1.26,1.32,1.10,1.81,1.17,1.25,1.31,1.15,1.21,1.26,1.10,1.41,1.81,1.17,1.25,1.31,1.15,1.21,1.26,1.10,1.41,1.81,0.10,0.41,0.81,0.17,0.25,0.31,0.15,0.21,0.26,1.10,1.41,1.81,1.17,1.25,1.31,1.15,1.21,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23/08/2006,9.300888,25.67,2.403929,0.03%,0.12%,0.32%,21/11/2006,19/02/2007,18/08/2007,1.36,1.17,1.32,1.26,1.12,1.28,1.34,1.10,1.82,1.17,1.28,1.36,1.12,1.22,1.28,1.10,1.42,1.82,1.17,1.28,1.36,1.12,1.22,1.28,1.10,1.42,1.82,0.10,0.42,0.82,0.17,0.28,0.36,0.12,0.22,0.28,1.10,1.42,1.82,1.17,1.28,1.36,1.12,1.22,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24/08/2006,9.30836,25.74,2.421786,-0.05%,0.19%,0.60%,22/11/2006,20/02/2007,19/08/2007,1.36,1.16,1.33,1.26,1.12,1.27,1.33,1.09,1.88,1.16,1.28,1.36,1.12,1.22,1.27,1.09,1.43,1.88,1.16,1.28,1.36,1.12,1.22,1.27,1.09,1.43,1.88,0.09,0.43,0.88,0.16,0.28,0.36,0.12,0.22,0.27,1.09,1.43,1.88,1.16,1.28,1.36,1.12,1.22,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25/08/2006,9.296654,25.85,2.455357,0.89%,0.17%,-1.13%,23/11/2006,21/02/2007,20/08/2007,1.35,1.15,1.33,1.27,1.14,1.30,1.33,1.09,1.78,1.15,1.28,1.35,1.14,1.24,1.30,1.09,1.40,1.78,1.15,1.28,1.35,1.14,1.24,1.30,1.09,1.40,1.78,0.09,0.40,0.78,0.15,0.28,0.35,0.14,0.24,0.30,1.09,1.40,1.78,1.15,1.28,1.35,1.14,1.24,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28/08/2006,9.488186,25.950001,2.392143,-0.23%,-0.18%,-0.33%,26/11/2006,24/02/2007,23/08/2007,1.27,1.14,1.34,1.25,1.13,1.33,1.34,1.09,1.96,1.14,1.25,1.34,1.13,1.24,1.33,1.09,1.46,1.96,1.14,1.25,1.34,1.13,1.24,1.33,1.09,1.46,1.96,0.09,0.46,0.96,0.14,0.25,0.34,0.13,0.24,0.33,1.09,1.46,1.96,1.14,1.25,1.34,1.13,1.24,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29/08/2006,9.438373,25.84,2.374286,0.21%,-0.07%,0.31%,27/11/2006,25/02/2007,24/08/2007,1.28,1.14,1.35,1.23,1.13,1.33,1.36,1.11,2.04,1.14,1.26,1.35,1.13,1.23,1.33,1.11,1.50,2.04,1.14,1.26,1.35,1.13,1.23,1.33,1.11,1.50,2.04,0.11,0.50,1.04,0.14,0.26,0.35,0.13,0.23,0.33,1.11,1.50,2.04,1.14,1.26,1.35,1.13,1.23,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30/08/2006,9.483205,25.799999,2.391429,-0.25%,-0.17%,0.57%,28/11/2006,26/02/2007,25/08/2007,1.29,1.14,1.37,1.22,1.13,1.32,1.35,1.10,1.98,1.14,1.27,1.37,1.13,1.22,1.32,1.10,1.48,1.98,1.14,1.27,1.37,1.13,1.22,1.32,1.10,1.48,1.98,0.10,0.48,0.98,0.14,0.27,0.37,0.13,0.22,0.32,1.10,1.48,1.98,1.14,1.27,1.37,1.13,1.22,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/08/2006,9.427912,25.700001,2.423214,0.01%,0.24%,0.34%,29/11/2006,27/02/2007,26/08/2007,1.28,1.15,1.35,1.19,1.08,1.24,1.36,1.09,1.87,1.15,1.26,1.35,1.08,1.17,1.24,1.09,1.44,1.87,1.15,1.26,1.35,1.08,1.17,1.24,1.09,1.44,1.87,0.09,0.44,0.87,0.15,0.26,0.35,0.08,0.17,0.24,1.09,1.44,1.87,1.15,1.26,1.35,1.08,1.17,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2006,9.429655,25.84,2.442143,0.66%,-0.39%,1.93%,30/11/2006,28/02/2007,27/08/2007,1.28,1.14,1.34,1.19,1.09,1.24,1.36,1.10,1.93,1.14,1.25,1.34,1.09,1.17,1.24,1.10,1.46,1.93,1.14,1.25,1.34,1.09,1.17,1.24,1.10,1.46,1.93,0.10,0.46,0.93,0.14,0.25,0.34,0.09,0.17,0.24,1.10,1.46,1.93,1.14,1.25,1.34,1.09,1.17,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/09/2006,9.573118,25.610001,2.552857,-0.48%,0.00%,-0.89%,04/12/2006,04/03/2007,31/08/2007,1.26,1.15,1.27,1.15,1.08,1.21,1.34,1.12,1.94,1.15,1.23,1.27,1.08,1.14,1.21,1.12,1.47,1.94,1.15,1.23,1.27,1.08,1.14,1.21,1.12,1.47,1.94,0.12,0.47,0.94,0.15,0.23,0.27,0.08,0.14,0.21,1.12,1.47,1.94,1.15,1.23,1.27,1.08,1.14,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/09/2006,9.468012,25.610001,2.501071,-0.19%,-0.31%,1.68%,05/12/2006,05/03/2007,01/09/2007,1.28,1.14,1.30,1.16,1.08,1.23,1.36,1.12,1.98,1.14,1.24,1.30,1.08,1.16,1.23,1.12,1.48,1.98,1.14,1.24,1.30,1.08,1.16,1.23,1.12,1.48,1.98,0.12,0.48,0.98,0.14,0.24,0.30,0.08,0.16,0.23,1.12,1.48,1.98,1.14,1.24,1.30,1.08,1.16,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/09/2006,9.426916,25.43,2.6,-0.07%,0.29%,-0.17%,06/12/2006,06/03/2007,02/09/2007,1.29,1.14,1.23,1.21,1.09,1.21,1.36,1.13,1.98,1.14,1.22,1.29,1.09,1.17,1.21,1.13,1.49,1.98,1.14,1.22,1.29,1.09,1.17,1.21,1.13,1.49,1.98,0.13,0.49,0.98,0.14,0.22,0.29,0.09,0.17,0.21,1.13,1.49,1.98,1.14,1.22,1.29,1.09,1.17,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/09/2006,9.410975,25.6,2.59,0.71%,0.52%,-0.01%,07/12/2006,07/03/2007,03/09/2007,1.28,1.13,1.20,1.21,1.08,1.21,1.39,1.11,1.89,1.13,1.20,1.28,1.08,1.16,1.21,1.11,1.46,1.89,1.13,1.20,1.28,1.08,1.16,1.21,1.11,1.46,1.89,0.11,0.46,0.89,0.13,0.20,0.28,0.08,0.16,0.21,1.11,1.46,1.89,1.13,1.20,1.28,1.08,1.16,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/09/2006,9.566393,25.91,2.589286,0.87%,0.03%,0.08%,10/12/2006,10/03/2007,06/09/2007,1.26,1.14,1.22,1.19,1.07,1.21,1.36,1.12,1.86,1.14,1.21,1.26,1.07,1.15,1.21,1.12,1.45,1.86,1.14,1.21,1.26,1.07,1.15,1.21,1.12,1.45,1.86,0.12,0.45,0.86,0.14,0.21,0.26,0.07,0.15,0.21,1.12,1.45,1.86,1.14,1.21,1.26,1.07,1.15,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/09/2006,9.760914,25.93,2.593929,1.60%,0.08%,0.93%,11/12/2006,11/03/2007,07/09/2007,1.23,1.14,1.22,1.16,1.06,1.24,1.33,1.10,1.81,1.14,1.20,1.23,1.06,1.15,1.24,1.10,1.41,1.81,1.14,1.20,1.23,1.06,1.15,1.24,1.10,1.41,1.81,0.10,0.41,0.81,0.14,0.20,0.23,0.06,0.15,0.24,1.10,1.41,1.81,1.14,1.20,1.23,1.06,1.15,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13/09/2006,10.126294,25.98,2.65,-0.28%,0.58%,-0.02%,12/12/2006,12/03/2007,08/09/2007,1.18,1.13,1.16,1.12,1.06,1.21,1.28,1.10,1.84,1.13,1.16,1.18,1.06,1.13,1.21,1.10,1.41,1.84,1.13,1.16,1.18,1.06,1.13,1.21,1.10,1.41,1.84,0.10,0.41,0.84,0.13,0.16,0.18,0.06,0.13,0.21,1.10,1.41,1.84,1.13,1.16,1.18,1.06,1.13,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14/09/2006,10.061786,26.33,2.648929,0.63%,0.85%,-0.04%,13/12/2006,13/03/2007,09/09/2007,1.19,1.12,1.20,1.10,1.01,1.19,1.27,1.10,1.83,1.12,1.17,1.20,1.01,1.10,1.19,1.10,1.40,1.83,1.12,1.17,1.20,1.01,1.10,1.19,1.10,1.40,1.83,0.10,0.40,0.83,0.12,0.17,0.20,0.01,0.10,0.19,1.10,1.40,1.83,1.12,1.17,1.20,1.01,1.10,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15/09/2006,10.208735,26.85,2.646429,0.51%,-0.10%,-0.12%,14/12/2006,14/03/2007,10/09/2007,1.18,1.12,1.20,1.09,1.02,1.21,1.26,1.06,1.84,1.12,1.16,1.20,1.02,1.11,1.21,1.06,1.39,1.84,1.12,1.16,1.20,1.02,1.11,1.21,1.06,1.39,1.84,0.06,0.39,0.84,0.12,0.16,0.20,0.02,0.11,0.21,1.06,1.39,1.84,1.12,1.16,1.20,1.02,1.11,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18/09/2006,10.328536,26.790001,2.638929,-1.15%,0.11%,-0.07%,17/12/2006,17/03/2007,13/09/2007,1.12,1.12,1.16,1.08,1.02,1.22,1.27,1.09,1.86,1.12,1.13,1.16,1.02,1.11,1.22,1.09,1.40,1.86,1.12,1.13,1.16,1.02,1.11,1.22,1.09,1.40,1.86,0.09,0.40,0.86,0.12,0.13,0.16,0.02,0.11,0.22,1.09,1.40,1.86,1.12,1.13,1.16,1.02,1.11,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19/09/2006,10.057552,26.860001,2.634643,-0.74%,0.51%,0.87%,18/12/2006,18/03/2007,14/09/2007,1.15,1.11,1.16,1.11,1.04,1.24,1.31,1.08,1.88,1.11,1.14,1.16,1.04,1.13,1.24,1.08,1.42,1.88,1.11,1.14,1.16,1.04,1.13,1.24,1.08,1.42,1.88,0.08,0.42,0.88,0.11,0.14,0.16,0.04,0.13,0.24,1.08,1.42,1.88,1.11,1.14,1.16,1.04,1.13,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20/09/2006,9.887938,27.18,2.687857,1.06%,-0.45%,-0.35%,19/12/2006,19/03/2007,15/09/2007,1.18,1.10,1.15,1.13,1.02,1.21,1.33,1.06,1.84,1.10,1.14,1.18,1.02,1.12,1.21,1.06,1.41,1.84,1.10,1.14,1.18,1.02,1.12,1.21,1.06,1.41,1.84,0.06,0.41,0.84,0.10,0.14,0.18,0.02,0.12,0.21,1.06,1.41,1.84,1.10,1.14,1.18,1.02,1.12,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21/09/2006,10.133268,26.9,2.666071,-0.33%,-0.39%,-0.97%,20/12/2006,20/03/2007,16/09/2007,1.14,1.12,1.14,1.09,1.03,1.23,1.29,1.08,1.89,1.12,1.13,1.14,1.03,1.12,1.23,1.08,1.42,1.89,1.12,1.13,1.14,1.03,1.12,1.23,1.08,1.42,1.89,0.08,0.42,0.89,0.12,0.13,0.14,0.03,0.12,0.23,1.08,1.42,1.89,1.12,1.13,1.14,1.03,1.12,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22/09/2006,10.056805,26.66,2.607143,0.02%,0.47%,1.61%,21/12/2006,21/03/2007,17/09/2007,1.13,1.12,1.14,1.13,1.07,1.29,1.30,1.08,1.90,1.12,1.13,1.14,1.07,1.16,1.29,1.08,1.42,1.90,1.12,1.13,1.14,1.07,1.16,1.29,1.08,1.42,1.90,0.08,0.42,0.90,0.12,0.13,0.14,0.07,0.16,0.29,1.08,1.42,1.90,1.12,1.13,1.14,1.07,1.16,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25/09/2006,10.061786,26.950001,2.705357,0.31%,0.40%,1.05%,24/12/2006,24/03/2007,20/09/2007,1.13,1.11,1.09,1.13,1.06,1.24,1.37,1.05,1.85,1.09,1.11,1.13,1.06,1.14,1.24,1.05,1.43,1.85,1.09,1.11,1.13,1.06,1.14,1.24,1.05,1.43,1.85,0.05,0.43,0.85,0.09,0.11,0.13,0.06,0.14,0.24,1.05,1.43,1.85,1.09,1.11,1.13,1.06,1.14,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26/09/2006,10.133766,27.200001,2.771786,-0.42%,0.38%,-0.68%,25/12/2006,25/03/2007,21/09/2007,1.12,1.10,1.05,1.14,1.04,1.24,1.38,1.05,1.86,1.05,1.09,1.12,1.04,1.14,1.24,1.05,1.43,1.86,1.05,1.09,1.12,1.04,1.14,1.24,1.05,1.43,1.86,0.05,0.43,0.86,0.05,0.09,0.12,0.04,0.14,0.24,1.05,1.43,1.86,1.05,1.09,1.12,1.04,1.14,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27/09/2006,10.035385,27.440001,2.728929,0.07%,-0.06%,0.34%,26/12/2006,26/03/2007,22/09/2007,1.14,1.09,1.07,1.15,1.03,1.25,1.39,1.06,1.94,1.07,1.10,1.14,1.03,1.15,1.25,1.06,1.46,1.94,1.07,1.10,1.14,1.03,1.15,1.25,1.06,1.46,1.94,0.06,0.46,0.94,0.07,0.10,0.14,0.03,0.15,0.25,1.06,1.46,1.94,1.07,1.10,1.14,1.03,1.15,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28/09/2006,10.051823,27.4,2.750357,-0.18%,-0.08%,-0.02%,27/12/2006,27/03/2007,23/09/2007,1.16,1.10,1.06,1.15,1.01,1.24,1.41,1.08,1.99,1.06,1.10,1.16,1.01,1.13,1.24,1.08,1.49,1.99,1.06,1.10,1.16,1.01,1.13,1.24,1.08,1.49,1.99,0.08,0.49,0.99,0.06,0.10,0.16,0.01,0.13,0.24,1.08,1.49,1.99,1.06,1.10,1.16,1.01,1.13,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29/09/2006,10.00998,27.35,2.749286,-0.05%,0.02%,-1.21%,28/12/2006,28/03/2007,24/09/2007,1.15,1.10,1.05,1.15,1.01,1.21,1.41,1.06,1.93,1.05,1.10,1.15,1.01,1.12,1.21,1.06,1.47,1.93,1.05,1.10,1.15,1.01,1.12,1.21,1.06,1.47,1.93,0.06,0.47,0.93,0.05,0.10,0.15,0.01,0.12,0.21,1.06,1.47,1.93,1.05,1.10,1.15,1.01,1.12,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02/10/2006,9.998523,27.360001,2.673571,0.28%,0.02%,-0.45%,31/12/2006,31/03/2007,27/09/2007,1.15,1.10,1.08,1.15,1.01,1.25,1.41,1.08,2.06,1.08,1.11,1.15,1.01,1.14,1.25,1.08,1.52,2.06,1.08,1.11,1.15,1.01,1.14,1.25,1.08,1.52,2.06,0.08,0.52,1.06,0.08,0.11,0.15,0.01,0.14,0.25,1.08,1.52,2.06,1.08,1.11,1.15,1.01,1.14,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/10/2006,10.06328,27.370001,2.645714,1.24%,0.90%,0.76%,01/01/2007,01/04/2007,28/09/2007,1.14,1.10,1.09,1.13,1.01,1.26,1.40,1.08,2.07,1.09,1.11,1.14,1.01,1.14,1.26,1.08,1.52,2.07,1.09,1.11,1.14,1.01,1.14,1.26,1.08,1.52,2.07,0.08,0.52,1.07,0.09,0.11,0.14,0.01,0.14,0.26,1.08,1.52,2.07,1.09,1.11,1.14,1.01,1.14,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/10/2006,10.353692,27.940001,2.692143,-0.41%,-0.03%,-0.32%,02/01/2007,02/04/2007,29/09/2007,1.12,1.07,1.11,1.10,0.99,1.24,1.36,1.07,2.07,1.07,1.10,1.12,0.99,1.11,1.24,1.07,1.50,2.07,1.07,1.10,1.12,0.99,1.11,1.24,1.07,1.50,2.07,0.07,0.50,1.07,0.07,0.10,0.12,0.00,0.11,0.24,1.07,1.50,2.07,1.07,1.10,1.12,1.00,1.11,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
05/10/2006,10.256805,27.92,2.6725,0.91%,-0.08%,-0.36%,03/01/2007,03/04/2007,30/09/2007,1.14,1.07,1.12,1.15,1.00,1.26,1.41,1.06,2.12,1.07,1.11,1.14,1.00,1.14,1.26,1.06,1.53,2.12,1.07,1.11,1.14,1.00,1.14,1.26,1.06,1.53,2.12,0.06,0.53,1.12,0.07,0.11,0.14,0.00,0.14,0.26,1.06,1.53,2.12,1.07,1.11,1.14,1.00,1.14,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/10/2006,10.473244,27.870001,2.650714,0.87%,-0.23%,0.24%,04/01/2007,04/04/2007,01/10/2007,1.15,1.07,1.15,1.12,1.02,1.27,1.39,1.07,2.11,1.07,1.12,1.15,1.02,1.14,1.27,1.07,1.52,2.11,1.07,1.12,1.15,1.02,1.14,1.27,1.07,1.52,2.11,0.07,0.52,1.11,0.07,0.12,0.15,0.02,0.14,0.27,1.07,1.52,2.11,1.07,1.12,1.15,1.02,1.14,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/10/2006,10.68495,27.719999,2.665357,-0.24%,-0.05%,-0.48%,07/01/2007,07/04/2007,04/10/2007,1.13,1.08,1.15,1.10,1.03,1.26,1.35,1.07,2.09,1.08,1.12,1.15,1.03,1.13,1.26,1.07,1.51,2.09,1.08,1.12,1.15,1.03,1.13,1.26,1.07,1.51,2.09,0.07,0.51,1.09,0.08,0.12,0.15,0.03,0.13,0.26,1.07,1.51,2.09,1.08,1.12,1.15,1.03,1.13,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/10/2006,10.62642,27.690001,2.636071,-0.02%,-0.24%,-0.34%,08/01/2007,08/04/2007,05/10/2007,1.13,1.08,1.16,1.10,1.03,1.27,1.39,1.08,2.19,1.08,1.12,1.16,1.03,1.13,1.27,1.08,1.55,2.19,1.08,1.12,1.16,1.03,1.13,1.27,1.08,1.55,2.19,0.08,0.55,1.19,0.08,0.12,0.16,0.03,0.13,0.27,1.08,1.55,2.19,1.08,1.12,1.16,1.03,1.13,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/10/2006,10.622684,27.540001,2.615357,0.10%,1.06%,1.19%,09/01/2007,09/04/2007,06/10/2007,1.14,1.09,1.26,1.10,1.04,1.28,1.39,1.08,2.29,1.09,1.16,1.26,1.04,1.14,1.28,1.08,1.59,2.29,1.09,1.16,1.26,1.04,1.14,1.28,1.08,1.59,2.29,0.08,0.59,1.29,0.09,0.16,0.26,0.04,0.14,0.28,1.08,1.59,2.29,1.09,1.16,1.26,1.04,1.14,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/10/2006,10.646096,28.219999,2.687857,-0.01%,0.23%,-0.14%,10/01/2007,10/04/2007,07/10/2007,1.15,1.05,1.29,1.09,1.01,1.25,1.43,1.07,2.23,1.05,1.16,1.29,1.01,1.12,1.25,1.07,1.57,2.23,1.05,1.16,1.29,1.01,1.12,1.25,1.07,1.57,2.23,0.07,0.57,1.23,0.05,0.16,0.29,0.01,0.12,0.25,1.07,1.57,2.23,1.05,1.16,1.29,1.01,1.12,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13/10/2006,10.642609,28.370001,2.679286,-0.57%,0.12%,0.22%,11/01/2007,11/04/2007,08/10/2007,1.17,1.08,1.28,1.09,0.99,1.23,1.43,1.05,2.24,1.08,1.18,1.28,0.99,1.10,1.23,1.05,1.57,2.24,1.08,1.18,1.28,0.99,1.10,1.23,1.05,1.57,2.24,0.05,0.57,1.24,0.08,0.18,0.28,0.00,0.10,0.23,1.05,1.57,2.24,1.08,1.18,1.28,1.00,1.10,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
16/10/2006,10.504377,28.450001,2.692857,-0.11%,-0.02%,-0.64%,14/01/2007,14/04/2007,11/10/2007,1.18,1.08,1.27,1.10,0.99,1.23,1.47,1.05,2.15,1.08,1.18,1.27,0.99,1.11,1.23,1.05,1.56,2.15,1.08,1.18,1.27,0.99,1.11,1.23,1.05,1.56,2.15,0.05,0.56,1.15,0.08,0.18,0.27,0.00,0.11,0.23,1.05,1.56,2.15,1.08,1.18,1.27,1.00,1.11,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
17/10/2006,10.476731,28.440001,2.653214,-0.14%,0.12%,0.14%,15/01/2007,15/04/2007,12/10/2007,1.20,1.10,1.31,1.13,1.01,1.23,1.52,1.06,2.25,1.10,1.20,1.31,1.01,1.12,1.23,1.06,1.61,2.25,1.10,1.20,1.31,1.01,1.12,1.23,1.06,1.61,2.25,0.06,0.61,1.25,0.10,0.20,0.31,0.01,0.12,0.23,1.06,1.61,2.25,1.10,1.20,1.31,1.01,1.12,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18/10/2006,10.443605,28.52,2.661786,0.69%,-0.35%,2.52%,16/01/2007,16/04/2007,13/10/2007,1.20,1.09,1.30,1.13,1.01,1.23,1.52,1.05,2.24,1.09,1.20,1.30,1.01,1.12,1.23,1.05,1.60,2.24,1.09,1.20,1.30,1.01,1.12,1.23,1.05,1.60,2.24,0.05,0.60,1.24,0.09,0.20,0.30,0.01,0.12,0.23,1.05,1.60,2.24,1.09,1.20,1.30,1.01,1.12,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19/10/2006,10.611725,28.290001,2.821071,3.30%,0.21%,0.52%,17/01/2007,17/04/2007,14/10/2007,1.17,1.10,1.20,1.11,1.02,1.14,1.46,1.07,2.15,1.10,1.16,1.20,1.02,1.09,1.14,1.07,1.56,2.15,1.10,1.16,1.20,1.02,1.09,1.14,1.07,1.56,2.15,0.07,0.56,1.15,0.10,0.16,0.20,0.02,0.09,0.14,1.07,1.56,2.15,1.10,1.16,1.20,1.02,1.09,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20/10/2006,11.448837,28.43,2.855357,1.95%,0.03%,0.81%,18/01/2007,18/04/2007,15/10/2007,1.06,1.09,1.11,1.04,1.01,1.13,1.35,1.06,2.09,1.06,1.09,1.11,1.01,1.06,1.13,1.06,1.50,2.09,1.06,1.09,1.11,1.01,1.06,1.13,1.06,1.50,2.09,0.06,0.50,1.09,0.06,0.09,0.11,0.01,0.06,0.13,1.06,1.50,2.09,1.06,1.09,1.11,1.01,1.06,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23/10/2006,11.974616,28.450001,2.909286,-0.68%,-0.26%,-0.22%,21/01/2007,21/04/2007,18/10/2007,1.00,1.08,1.07,0.99,1.01,1.11,1.33,1.10,2.13,1.00,1.05,1.08,0.99,1.04,1.11,1.10,1.52,2.13,1.00,1.05,1.08,0.99,1.04,1.11,1.10,1.52,2.13,0.10,0.52,1.13,0.00,0.05,0.08,0.00,0.04,0.11,1.10,1.52,2.13,1.00,1.05,1.08,1.00,1.04,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
24/10/2006,11.788564,28.280001,2.894643,1.20%,0.05%,0.34%,22/01/2007,22/04/2007,19/10/2007,1.02,1.09,1.07,1.01,1.02,1.15,1.36,1.07,2.10,1.02,1.06,1.09,1.01,1.06,1.15,1.07,1.51,2.10,1.02,1.06,1.09,1.01,1.06,1.15,1.07,1.51,2.10,0.07,0.51,1.10,0.02,0.06,0.09,0.01,0.06,0.15,1.07,1.51,2.10,1.02,1.06,1.09,1.01,1.06,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25/10/2006,12.119573,28.309999,2.917143,-0.13%,0.06%,0.27%,23/01/2007,23/04/2007,20/10/2007,0.98,1.09,1.05,0.98,1.02,1.14,1.32,1.08,2.13,0.98,1.04,1.09,0.98,1.05,1.14,1.08,1.51,2.13,0.98,1.04,1.09,0.98,1.05,1.14,1.08,1.51,2.13,0.08,0.51,1.13,0.00,0.04,0.09,0.00,0.05,0.14,1.08,1.51,2.13,1.00,1.04,1.09,1.00,1.05,1.14,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00
26/10/2006,12.082213,28.35,2.935357,-0.90%,-0.02%,-0.95%,24/01/2007,24/04/2007,21/10/2007,1.03,1.10,1.05,0.98,1.02,1.13,1.34,1.09,2.26,1.03,1.06,1.10,0.98,1.04,1.13,1.09,1.57,2.26,1.03,1.06,1.10,0.98,1.04,1.13,1.09,1.57,2.26,0.09,0.57,1.26,0.03,0.06,0.10,0.00,0.04,0.13,1.09,1.57,2.26,1.03,1.06,1.10,1.00,1.04,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00
